id,Bug ID,Commit Files,
22,389456,org.aspectj.ajdt.core/src/org/aspectj/ajdt/internal/compiler/lookup/EclipseTypeMunger.java,1:org.aspectj.ajdt.core/src/org/aspectj/ajdt/internal/compiler/lookup/EclipseTypeMunger.java
23,389752,org.aspectj.matcher/src/org/aspectj/weaver/EnumAnnotationValue.java org.aspectj.matcher/src/org/aspectj/weaver/StandardAnnotation.java org.aspectj.matcher/src/org/aspectj/weaver/patterns/WildAnnotationTypePattern.java tests/bugs172/pr389752/Code.java tests/bugs172/pr389752/Code2.java tests/bugs172/pr389752/Code3.java tests/src/org/aspectj/systemtest/ajc172/Ajc172Tests.java,56:tests/src/org/aspectj/systemtest/ajc172/Ajc172Tests.java 183:org.aspectj.matcher/src/org/aspectj/weaver/EnumAnnotationValue.java 282:org.aspectj.matcher/src/org/aspectj/weaver/patterns/WildAnnotationTypePattern.java 1409:org.aspectj.matcher/src/org/aspectj/weaver/StandardAnnotation.java
24,389750,org.aspectj.ajdt.core/src/org/aspectj/ajdt/internal/compiler/ast/AstUtil.java org.aspectj.ajdt.core/src/org/aspectj/ajdt/internal/compiler/ast/InterTypeMethodDeclaration.java tests/bugs172/pr389750/Clazz.java tests/bugs172/pr389750/Clazz2.java tests/bugs172/pr389750/Clazz3.java tests/bugs172/pr389750/Clazz4.java tests/src/org/aspectj/systemtest/AllTests17.java tests/src/org/aspectj/systemtest/ajc172/Ajc172Tests.java tests/src/org/aspectj/systemtest/ajc172/AllTestsAspectJ172.java,71:org.aspectj.ajdt.core/src/org/aspectj/ajdt/internal/compiler/ast/InterTypeMethodDeclaration.java 102:tests/src/org/aspectj/systemtest/AllTests17.java 334:org.aspectj.ajdt.core/src/org/aspectj/ajdt/internal/compiler/ast/AstUtil.java
25,388971,weaver/src/org/aspectj/weaver/bcel/LazyMethodGen.java,6:weaver/src/org/aspectj/weaver/bcel/LazyMethodGen.java
26,384401,org.aspectj.ajdt.core/src/org/aspectj/ajdt/internal/compiler/ast/ValidateAtAspectJAnnotationsVisitor.java tests/bugs171/pr384401/X.java tests/src/org/aspectj/systemtest/ajc171/Ajc171Tests.java,16:org.aspectj.ajdt.core/src/org/aspectj/ajdt/internal/compiler/ast/ValidateAtAspectJAnnotationsVisitor.java 159:tests/src/org/aspectj/systemtest/ajc171/Ajc171Tests.java
27,387444,org.aspectj.ajdt.core/src/org/aspectj/ajdt/internal/compiler/problem/AjProblemReporter.java tests/bugs171/pr387444/Code.java tests/bugs171/pr387444/Code2.java tests/src/org/aspectj/systemtest/ajc171/Ajc171Tests.java tests/src/org/aspectj/systemtest/ajc171/Ajc171Tests_need17jre.java,8:org.aspectj.ajdt.core/src/org/aspectj/ajdt/internal/compiler/problem/AjProblemReporter.java 88:tests/src/org/aspectj/systemtest/ajc171/Ajc171Tests.java
28,387718,org.aspectj.ajdt.core/src/org/aspectj/ajdt/internal/compiler/problem/AjProblemReporter.java,3:org.aspectj.ajdt.core/src/org/aspectj/ajdt/internal/compiler/problem/AjProblemReporter.java
29,386049,org.aspectj.matcher/src/org/aspectj/weaver/ResolvedType.java tests/bugs171/pr386049/de/scrum_master/galileo/filter/BasicFilter.java tests/bugs171/pr386049/de/scrum_master/galileo/filter/JsoupFilter.java tests/bugs171/pr387568/Code.java tests/src/org/aspectj/systemtest/ajc171/Ajc171Tests.java weaver/src/org/aspectj/weaver/bcel/BcelTypeMunger.java,8:org.aspectj.matcher/src/org/aspectj/weaver/ResolvedType.java 12:weaver/src/org/aspectj/weaver/bcel/BcelTypeMunger.java 102:tests/src/org/aspectj/systemtest/ajc171/Ajc171Tests.java
30,384398,org.aspectj.ajdt.core/src/org/aspectj/ajdt/internal/compiler/lookup/EclipseFactory.java tests/bugs171/pr384398/A.java tests/bugs171/pr384398/B.java tests/bugs171/pr384398_2/A.java tests/bugs171/pr384398_2/B.java tests/src/org/aspectj/systemtest/AllTests17.java tests/src/org/aspectj/systemtest/ajc171/Ajc171Tests.java tests/src/org/aspectj/systemtest/ajc171/AllTestsAspectJ171.java,4:org.aspectj.ajdt.core/src/org/aspectj/ajdt/internal/compiler/lookup/EclipseFactory.java 2354:tests/src/org/aspectj/systemtest/AllTests17.java
31,384189,org.aspectj.matcher/src/org/aspectj/weaver/Dump.java,75:org.aspectj.matcher/src/org/aspectj/weaver/Dump.java
32,382189,org.aspectj.matcher/src/org/aspectj/weaver/ResolvedType.java tests/bugs170/pr382189/covbug/A.java tests/bugs170/pr382189/covbug/B.java tests/bugs170/pr382189/covbug/SuperA.java tests/bugs170/pr382189/covbug/SuperB.java tests/bugs170/pr382189/covbug/cc/covbug/A.java tests/bugs170/pr382189/covbug/cc/covbug/B.java tests/bugs170/pr382189/covbug/cc/covbug/SuperA.java tests/bugs170/pr382189/covbug/cc/covbug/SuperB.java tests/bugs170/pr382189/covbug/pj/Foo.java tests/bugs170/pr382189/one/A.java tests/bugs170/pr382189/one/B.java tests/bugs170/pr382189/one/SuperA.java tests/bugs170/pr382189/one/SuperB.java tests/bugs170/pr382189/three/A.java tests/bugs170/pr382189/three/B.java tests/bugs170/pr382189/three/SuperA.java tests/bugs170/pr382189/three/SuperB.java tests/bugs170/pr382189/two/A.java tests/bugs170/pr382189/two/B.java tests/bugs170/pr382189/two/SuperA.java tests/bugs170/pr382189/two/SuperB.java tests/bugs170/pr382435/one/bug/A.java tests/bugs170/pr382435/two/bug/A.java tests/src/org/aspectj/systemtest/ajc170/Ajc170Tests.java weaver/src/org/aspectj/weaver/bcel/BcelTypeMunger.java,1:weaver/src/org/aspectj/weaver/bcel/BcelTypeMunger.java 13:tests/src/org/aspectj/systemtest/ajc170/Ajc170Tests.java 77:org.aspectj.matcher/src/org/aspectj/weaver/ResolvedType.java
33,382723,org.aspectj.ajdt.core/src/org/aspectj/ajdt/internal/compiler/ast/AccessForInlineVisitor.java tests/bugs170/pr382723/Foo.java tests/bugs170/pr382723/FooAspect.java tests/bugs170/pr382723/FooAspect2.java tests/bugs170/pr382723/FooAspect3.java tests/src/org/aspectj/systemtest/ajc170/Ajc170Tests.java,25:org.aspectj.ajdt.core/src/org/aspectj/ajdt/internal/compiler/ast/AccessForInlineVisitor.java 53:tests/src/org/aspectj/systemtest/ajc170/Ajc170Tests.java
34,376990,taskdefs/src/org/aspectj/tools/ant/taskdefs/AjcTask.java,4:taskdefs/src/org/aspectj/tools/ant/taskdefs/AjcTask.java
35,376351,tests/bugs170/pr376351/R.java tests/bugs170/pr376351/R1.java tests/bugs170/pr376351/RAj.java tests/src/org/aspectj/systemtest/ajc170/Ajc170Tests.java weaver/src/org/aspectj/weaver/bcel/asm/StackMapAdder.java,35:tests/src/org/aspectj/systemtest/ajc170/Ajc170Tests.java 910:weaver/src/org/aspectj/weaver/bcel/asm/StackMapAdder.java
36,376139,tests/bugs170/pr376139/Code.java tests/src/org/aspectj/systemtest/ajc170/Ajc170Tests.java,16:tests/src/org/aspectj/systemtest/ajc170/Ajc170Tests.java
37,374964,org.aspectj.matcher/src/org/aspectj/weaver/patterns/PointcutEvaluationExpenseComparator.java tests/src/org/aspectj/systemtest/ajc170/Ajc170Tests.java,10:org.aspectj.matcher/src/org/aspectj/weaver/patterns/PointcutEvaluationExpenseComparator.java 13:tests/src/org/aspectj/systemtest/ajc170/Ajc170Tests.java
38,374745,org.aspectj.ajdt.core/src/org/aspectj/ajdt/internal/compiler/lookup/EclipseFactory.java org.aspectj.matcher/src/org/aspectj/weaver/ReferenceType.java org.aspectj.matcher/src/org/aspectj/weaver/ResolvedType.java org.aspectj.matcher/src/org/aspectj/weaver/TypeFactory.java org.aspectj.matcher/src/org/aspectj/weaver/TypeVariableReferenceType.java org.aspectj.matcher/src/org/aspectj/weaver/UnresolvedType.java org.aspectj.matcher/src/org/aspectj/weaver/UnresolvedTypeVariableReferenceType.java org.aspectj.matcher/src/org/aspectj/weaver/World.java,60:org.aspectj.matcher/src/org/aspectj/weaver/TypeFactory.java 63:org.aspectj.ajdt.core/src/org/aspectj/ajdt/internal/compiler/lookup/EclipseFactory.java 69:org.aspectj.matcher/src/org/aspectj/weaver/World.java 193:org.aspectj.matcher/src/org/aspectj/weaver/ReferenceType.java 384:org.aspectj.matcher/src/org/aspectj/weaver/TypeVariableReferenceType.java
39,373195,bridge/src/org/aspectj/bridge/context/CompilationAndWeavingContext.java,1:bridge/src/org/aspectj/bridge/context/CompilationAndWeavingContext.java
40,371998,tests/bugs170/pr371998/AspectTest.java tests/src/org/aspectj/systemtest/ajc170/Ajc170Tests.java weaver/src/org/aspectj/weaver/bcel/AtAjAttributes.java,16:weaver/src/org/aspectj/weaver/bcel/AtAjAttributes.java 85:tests/src/org/aspectj/systemtest/ajc170/Ajc170Tests.java
41,371684,org.aspectj.matcher/src/org/aspectj/weaver/TypeFactory.java tests/src/org/aspectj/systemtest/ajc170/Ajc170Tests.java,43:org.aspectj.matcher/src/org/aspectj/weaver/TypeFactory.java 2076:tests/src/org/aspectj/systemtest/ajc170/Ajc170Tests.java
42,362956,org.aspectj.matcher/src/org/aspectj/weaver/ReferenceType.java,281:org.aspectj.matcher/src/org/aspectj/weaver/ReferenceType.java
43,359332,org.aspectj.ajdt.core/src/org/aspectj/ajdt/internal/core/builder/AjBuildManager.java,1:org.aspectj.ajdt.core/src/org/aspectj/ajdt/internal/core/builder/AjBuildManager.java
44,354947,weaver/src/org/aspectj/weaver/loadtime/definition/DocumentParser.java,1:weaver/src/org/aspectj/weaver/loadtime/definition/DocumentParser.java
45,353457,org.aspectj.matcher/src/org/aspectj/weaver/ShadowMunger.java,122:org.aspectj.matcher/src/org/aspectj/weaver/ShadowMunger.java
46,354022,weaver/src/org/aspectj/weaver/bcel/BcelClassWeaver.java,27:weaver/src/org/aspectj/weaver/bcel/BcelClassWeaver.java
47,340806,weaver5/java5-src/org/aspectj/weaver/reflect/JavaLangTypeToResolvedTypeConverter.java,1:weaver5/java5-src/org/aspectj/weaver/reflect/JavaLangTypeToResolvedTypeConverter.java
48,353349,weaver/src/org/aspectj/weaver/bcel/BcelShadow.java,7:weaver/src/org/aspectj/weaver/bcel/BcelShadow.java
49,353100,loadtime/src/org/aspectj/weaver/loadtime/ClassLoaderWeavingAdaptor.java,3:loadtime/src/org/aspectj/weaver/loadtime/ClassLoaderWeavingAdaptor.java
50,352389,weaver/src/org/aspectj/weaver/bcel/LazyClassGen.java,19:weaver/src/org/aspectj/weaver/bcel/LazyClassGen.java
51,350855,weaver/src/org/aspectj/weaver/bcel/BcelWeaver.java,31:weaver/src/org/aspectj/weaver/bcel/BcelWeaver.java
52,349764,org.aspectj.matcher/src/org/aspectj/weaver/World.java,8:org.aspectj.matcher/src/org/aspectj/weaver/World.java
53,349636,weaver/src/org/aspectj/weaver/bcel/Utility.java,51:weaver/src/org/aspectj/weaver/bcel/Utility.java
54,348979,tests/multiIncremental/PR278496_10/base/com/Asp.java tests/multiIncremental/PR278496_10/base/com/Foo.java tests/multiIncremental/PR278496_11/base/com/Foo.java tests/multiIncremental/PR278496_11_a/base/com/Asp.java tests/multiIncremental/PR278496_11_a/base/com/Dibble.java,
55,348488,weaver/src/org/aspectj/weaver/bcel/AtAjAttributes.java,46:weaver/src/org/aspectj/weaver/bcel/AtAjAttributes.java
56,327134,tests/bugs1612/pr327134/Code.java tests/src/org/aspectj/systemtest/ajc1612/Ajc1612Tests.java,25:tests/src/org/aspectj/systemtest/ajc1612/Ajc1612Tests.java
57,339974,tests/bugs1612/pr339974/City.java tests/bugs1612/pr339974/TrafficCalculator.java tests/bugs1612/pr342605/Code.java tests/src/org/aspectj/systemtest/ajc1612/Ajc1612Tests.java,360:tests/src/org/aspectj/systemtest/ajc1612/Ajc1612Tests.java
58,341446,org.aspectj.matcher/testdata/AnnotatedClass.java org.aspectj.matcher/testdata/MethodLevelAnnotation.java org.aspectj.matcher/testdata/SomeAnnotation.java org.aspectj.matcher/testsrc/org/aspectj/matcher/tools/CommonAdvancedPointcutExpressionTests.java org.aspectj.matcher/testsrc/testdata/AnnotatedClass.java org.aspectj.matcher/testsrc/testdata/MethodLevelAnnotation.java org.aspectj.matcher/testsrc/testdata/SomeAnnotation.java,839:org.aspectj.matcher/testsrc/org/aspectj/matcher/tools/CommonAdvancedPointcutExpressionTests.java 2330:org.aspectj.matcher/testdata/AnnotatedClass.java
59,340323,weaver/src/org/aspectj/weaver/bcel/BcelTypeMunger.java,1:weaver/src/org/aspectj/weaver/bcel/BcelTypeMunger.java
60,339300,weaver/src/org/aspectj/weaver/bcel/BcelObjectType.java,13:weaver/src/org/aspectj/weaver/bcel/BcelObjectType.java
61,336997,org.aspectj.matcher/src/org/aspectj/weaver/TypeVariable.java org.aspectj.matcher/src/org/aspectj/weaver/TypeVariableReferenceType.java org.aspectj.matcher/src/org/aspectj/weaver/World.java,24:org.aspectj.matcher/src/org/aspectj/weaver/World.java 96:org.aspectj.matcher/src/org/aspectj/weaver/TypeVariable.java 194:org.aspectj.matcher/src/org/aspectj/weaver/TypeVariableReferenceType.java
62,282379,util/src/org/aspectj/util/FileUtil.java,13:util/src/org/aspectj/util/FileUtil.java
63,324804,asm/src/org/aspectj/asm/internal/AspectJElementHierarchy.java,1:asm/src/org/aspectj/asm/internal/AspectJElementHierarchy.java
64,324190,org.aspectj.ajdt.core/src/org/aspectj/ajdt/internal/core/builder/AjBuildManager.java,1:org.aspectj.ajdt.core/src/org/aspectj/ajdt/internal/core/builder/AjBuildManager.java
65,318899,org.aspectj.matcher/src/org/aspectj/weaver/reflect/ShadowMatchImpl.java org.aspectj.matcher/testsrc/org/aspectj/weaver/patterns/ThisOrTargetTestCase.java,34:org.aspectj.matcher/src/org/aspectj/weaver/reflect/ShadowMatchImpl.java 99:org.aspectj.matcher/testsrc/org/aspectj/weaver/patterns/ThisOrTargetTestCase.java
66,324135,org.aspectj.ajdt.core/src/org/aspectj/ajdt/internal/core/builder/AjState.java,1:org.aspectj.ajdt.core/src/org/aspectj/ajdt/internal/core/builder/AjState.java
67,320468,org.aspectj.matcher/src/org/aspectj/weaver/patterns/ModifiersPattern.java,3:org.aspectj.matcher/src/org/aspectj/weaver/patterns/ModifiersPattern.java
68,323634,org.aspectj.matcher/src/org/aspectj/weaver/ReferenceType.java,34:org.aspectj.matcher/src/org/aspectj/weaver/ReferenceType.java
69,323417,org.aspectj.matcher/src/org/aspectj/weaver/World.java,3:org.aspectj.matcher/src/org/aspectj/weaver/World.java
70,322039,tests/multiIncremental/pr322039/base/src/p/Azpect.java tests/multiIncremental/pr322039/base/src/q2/Code.java tests/src/org/aspectj/systemtest/incremental/tools/MultiProjectIncrementalTests.java,4:tests/src/org/aspectj/systemtest/incremental/tools/MultiProjectIncrementalTests.java
71,322832,org.aspectj.ajdt.core/src/org/aspectj/ajdt/internal/compiler/lookup/AjLookupEnvironment.java,3:org.aspectj.ajdt.core/src/org/aspectj/ajdt/internal/compiler/lookup/AjLookupEnvironment.java
72,321641,loadtime/src/org/aspectj/weaver/loadtime/ClassLoaderWeavingAdaptor.java loadtime/testsrc/org/aspectj/weaver/loadtime/ClassLoaderWeavingAdaptorTest.java loadtime/testsrc/testdata/MessageService$$EnhancerByCGLIB$$6dd4e683.java,2:loadtime/src/org/aspectj/weaver/loadtime/ClassLoaderWeavingAdaptor.java 33:loadtime/testsrc/org/aspectj/weaver/loadtime/ClassLoaderWeavingAdaptorTest.java
73,318397,org.aspectj.ajdt.core/src/org/aspectj/ajdt/internal/compiler/lookup/EclipseSourceType.java,1:org.aspectj.ajdt.core/src/org/aspectj/ajdt/internal/compiler/lookup/EclipseSourceType.java
