id,Bug ID,Commit Files,
594,279749,UI/org.eclipse.birt.report.designer.ui/src/org/eclipse/birt/report/designer/internal/ui/editors/schematic/editparts/PlaceHolderEditPart.java,352:UI/org.eclipse.birt.report.designer.ui/src/org/eclipse/birt/report/designer/internal/ui/editors/schematic/editparts/PlaceHolderEditPart.java
595,279892,engine/org.eclipse.birt.report.engine/src/org/eclipse/birt/report/engine/layout/html/buffer/TableBreakBuffer.java,64:engine/org.eclipse.birt.report.engine/src/org/eclipse/birt/report/engine/layout/html/buffer/TableBreakBuffer.java
596,282763,xtab/org.eclipse.birt.report.item.crosstab.ui/src/org/eclipse/birt/report/item/crosstab/ui/views/dialogs/CrosstabFilterConditionBuilder.java,3:xtab/org.eclipse.birt.report.item.crosstab.ui/src/org/eclipse/birt/report/item/crosstab/ui/views/dialogs/CrosstabFilterConditionBuilder.java
597,281610,model/org.eclipse.birt.report.model.tests/test/org/eclipse/birt/report/model/elements/SemanticErrorTest.java model/org.eclipse.birt.report.model.tests/test/org/eclipse/birt/report/model/parser/AllParserTests.java model/org.eclipse.birt.report.model.tests/test/org/eclipse/birt/report/model/parser/EmptyListParseTest.java model/org.eclipse.birt.report.model/src/org/eclipse/birt/report/model/api/elements/SemanticError.java model/org.eclipse.birt.report.model/src/org/eclipse/birt/report/model/i18n/MessageConstants.java model/org.eclipse.birt.report.model/src/org/eclipse/birt/report/model/parser/AbstractPropertyState.java model/org.eclipse.birt.report.model/src/org/eclipse/birt/report/model/parser/DesignSchemaConstants.java model/org.eclipse.birt.report.model/src/org/eclipse/birt/report/model/parser/EmptyListState.java model/org.eclipse.birt.report.model/src/org/eclipse/birt/report/model/parser/ListPropertyState.java model/org.eclipse.birt.report.model/src/org/eclipse/birt/report/model/parser/SimplePropertyListState.java model/org.eclipse.birt.report.model/src/org/eclipse/birt/report/model/util/ModelUtil.java,123:model/org.eclipse.birt.report.model/src/org/eclipse/birt/report/model/util/ModelUtil.java 162:model/org.eclipse.birt.report.model/src/org/eclipse/birt/report/model/parser/AbstractPropertyState.java 268:model/org.eclipse.birt.report.model/src/org/eclipse/birt/report/model/api/elements/SemanticError.java 1404:model/org.eclipse.birt.report.model/src/org/eclipse/birt/report/model/parser/DesignSchemaConstants.java 1417:model/org.eclipse.birt.report.model/src/org/eclipse/birt/report/model/i18n/MessageConstants.java 2872:model/org.eclipse.birt.report.model/src/org/eclipse/birt/report/model/parser/SimplePropertyListState.java 3482:model/org.eclipse.birt.report.model/src/org/eclipse/birt/report/model/parser/ListPropertyState.java 5010:model/org.eclipse.birt.report.model.tests/test/org/eclipse/birt/report/model/elements/SemanticErrorTest.java 5016:model/org.eclipse.birt.report.model.tests/test/org/eclipse/birt/report/model/parser/AllParserTests.java
598,280892,data/org.eclipse.birt.data/src/org/eclipse/birt/data/engine/odaconsumer/Driver.java data/org.eclipse.birt.data/src/org/eclipse/birt/data/engine/odaconsumer/QuerySpecHelper.java,494:data/org.eclipse.birt.data/src/org/eclipse/birt/data/engine/odaconsumer/Driver.java 1619:data/org.eclipse.birt.data/src/org/eclipse/birt/data/engine/odaconsumer/QuerySpecHelper.java
599,282611,chart/org.eclipse.birt.chart.ui.extension/src/org/eclipse/birt/chart/ui/swt/wizard/format/popup/axis/AxisMarkersSheet.java chart/org.eclipse.birt.chart.ui.extension/src/org/eclipse/birt/chart/ui/swt/wizard/format/popup/chart/LegendTextSheet.java chart/org.eclipse.birt.chart.ui.extension/src/org/eclipse/birt/chart/ui/swt/wizard/format/popup/series/DialLabelSheet.java chart/org.eclipse.birt.chart.ui.extension/src/org/eclipse/birt/chart/ui/swt/wizard/format/popup/series/SeriesLabelSheet.java,28:chart/org.eclipse.birt.chart.ui.extension/src/org/eclipse/birt/chart/ui/swt/wizard/format/popup/series/SeriesLabelSheet.java 71:chart/org.eclipse.birt.chart.ui.extension/src/org/eclipse/birt/chart/ui/swt/wizard/format/popup/chart/LegendTextSheet.java 190:chart/org.eclipse.birt.chart.ui.extension/src/org/eclipse/birt/chart/ui/swt/wizard/format/popup/axis/AxisMarkersSheet.java 1267:chart/org.eclipse.birt.chart.ui.extension/src/org/eclipse/birt/chart/ui/swt/wizard/format/popup/series/DialLabelSheet.java
600,282348,engine/org.eclipse.birt.report.engine/src/org/eclipse/birt/report/engine/nLayout/area/impl/RepeatableArea.java engine/org.eclipse.birt.report.engine/src/org/eclipse/birt/report/engine/nLayout/area/impl/TableArea.java,223:engine/org.eclipse.birt.report.engine/src/org/eclipse/birt/report/engine/nLayout/area/impl/RepeatableArea.java 283:engine/org.eclipse.birt.report.engine/src/org/eclipse/birt/report/engine/nLayout/area/impl/TableArea.java
601,282544,engine/org.eclipse.birt.report.engine.emitter.wpml/src/org/eclipse/birt/report/engine/emitter/wpml/AbstractEmitterImpl.java,1:engine/org.eclipse.birt.report.engine.emitter.wpml/src/org/eclipse/birt/report/engine/emitter/wpml/AbstractEmitterImpl.java
602,117675,chart/org.eclipse.birt.chart.engine/src/org/eclipse/birt/chart/computation/LegendBuilder.java chart/org.eclipse.birt.chart.engine/src/org/eclipse/birt/chart/computation/ValueFormatter.java chart/org.eclipse.birt.chart.engine/src/org/eclipse/birt/chart/computation/withaxes/AutoScale.java chart/org.eclipse.birt.chart.engine/src/org/eclipse/birt/chart/model/attribute/AttributeFactory.java chart/org.eclipse.birt.chart.engine/src/org/eclipse/birt/chart/model/attribute/AttributePackage.java chart/org.eclipse.birt.chart.engine/src/org/eclipse/birt/chart/model/attribute/StringFormatSpecifier.java chart/org.eclipse.birt.chart.engine/src/org/eclipse/birt/chart/model/attribute/impl/AttributeFactoryImpl.java chart/org.eclipse.birt.chart.engine/src/org/eclipse/birt/chart/model/attribute/impl/AttributePackageImpl.java chart/org.eclipse.birt.chart.engine/src/org/eclipse/birt/chart/model/attribute/impl/StringFormatSpecifierImpl.java chart/org.eclipse.birt.chart.engine/src/org/eclipse/birt/chart/model/attribute/util/AttributeAdapterFactory.java chart/org.eclipse.birt.chart.engine/src/org/eclipse/birt/chart/model/attribute/util/AttributeSwitch.java chart/org.eclipse.birt.chart.engine/src/org/eclipse/birt/chart/model/attribute/util/AttributeValidator.java chart/org.eclipse.birt.chart.ui.extension/src/org/eclipse/birt/chart/ui/swt/composites/FormatSpecifierComposite.java chart/org.eclipse.birt.chart.ui.extension/src/org/eclipse/birt/chart/ui/swt/composites/FormatSpecifierDialog.java chart/org.eclipse.birt.chart.ui.extension/src/org/eclipse/birt/chart/ui/swt/composites/FormatSpecifierPreview.java chart/org.eclipse.birt.chart.ui.extension/src/org/eclipse/birt/chart/ui/swt/wizard/format/popup/chart/LegendTextSheet.java chart/org.eclipse.birt.chart.ui.extension/src/org/eclipse/birt/chart/ui/swt/wizard/format/popup/series/SeriesLabelSheet.java,17:chart/org.eclipse.birt.chart.engine/src/org/eclipse/birt/chart/computation/withaxes/AutoScale.java 22:chart/org.eclipse.birt.chart.engine/src/org/eclipse/birt/chart/computation/LegendBuilder.java 46:chart/org.eclipse.birt.chart.ui.extension/src/org/eclipse/birt/chart/ui/swt/composites/FormatSpecifierComposite.java 94:chart/org.eclipse.birt.chart.ui.extension/src/org/eclipse/birt/chart/ui/swt/wizard/format/popup/series/SeriesLabelSheet.java 167:chart/org.eclipse.birt.chart.ui.extension/src/org/eclipse/birt/chart/ui/swt/composites/FormatSpecifierPreview.java 244:chart/org.eclipse.birt.chart.engine/src/org/eclipse/birt/chart/computation/ValueFormatter.java 413:chart/org.eclipse.birt.chart.ui.extension/src/org/eclipse/birt/chart/ui/swt/wizard/format/popup/chart/LegendTextSheet.java 632:chart/org.eclipse.birt.chart.ui.extension/src/org/eclipse/birt/chart/ui/swt/composites/FormatSpecifierDialog.java 986:chart/org.eclipse.birt.chart.engine/src/org/eclipse/birt/chart/model/attribute/AttributeFactory.java 1116:chart/org.eclipse.birt.chart.engine/src/org/eclipse/birt/chart/model/attribute/util/AttributeSwitch.java 1156:chart/org.eclipse.birt.chart.engine/src/org/eclipse/birt/chart/model/attribute/impl/AttributeFactoryImpl.java 1162:chart/org.eclipse.birt.chart.engine/src/org/eclipse/birt/chart/model/attribute/util/AttributeValidator.java 2594:chart/org.eclipse.birt.chart.engine/src/org/eclipse/birt/chart/model/attribute/impl/AttributePackageImpl.java 3655:chart/org.eclipse.birt.chart.engine/src/org/eclipse/birt/chart/model/attribute/AttributePackage.java 4378:chart/org.eclipse.birt.chart.engine/src/org/eclipse/birt/chart/model/attribute/util/AttributeAdapterFactory.java
603,282102,engine/org.eclipse.birt.report.engine/src/org/eclipse/birt/report/engine/nLayout/area/impl/ImageAreaLayout.java,52:engine/org.eclipse.birt.report.engine/src/org/eclipse/birt/report/engine/nLayout/area/impl/ImageAreaLayout.java
604,282478,engine/org.eclipse.birt.report.engine/src/org/eclipse/birt/report/engine/nLayout/area/impl/LineArea.java,8:engine/org.eclipse.birt.report.engine/src/org/eclipse/birt/report/engine/nLayout/area/impl/LineArea.java
